,time,lines,path,time-std,lines-std,rate
0,0.06356346607208252,17,../cases/2307/2,1.0,0.5,0.75
1,0.059023141860961914,9,../cases/2307/3,0.24899930986887497,0.0,0.12449965493443749
2,0.05786055326461792,15,../cases/2307/5,0.05669920141969875,0.375,0.21584960070984938
3,0.05904698371887207,25,../cases/2307/6,0.25294291629695387,1.0,0.6264714581484769
4,0.05751776695251465,15,../cases/2307/7,0.0,0.375,0.1875
5,0.06015390157699585,22,../cases/2307/8,0.43603470373656705,0.8125,0.6242673518682835
6,0.05827540159225464,20,../cases/2307/9,0.12531795326826334,0.6875,0.40640897663413167
